"country","iso2","iso3","year","new","type","sex","age","cases"
"Iceland","IS","ISL",2011,"new","sn","m","1524",0
"Iceland","IS","ISL",2011,"new","sn","m","2534",1
"Iceland","IS","ISL",2011,"new","sn","m","3544",0
"Iceland","IS","ISL",2011,"new","sn","m","4554",0
"Iceland","IS","ISL",2011,"new","sn","m","5564",0
"Iceland","IS","ISL",2011,"new","sn","m","65",0
"Iceland","IS","ISL",2011,"new","sn","f","014",0
"Iceland","IS","ISL",2011,"new","sn","f","1524",0
"Iceland","IS","ISL",2011,"new","sn","f","2534",0
"Iceland","IS","ISL",2011,"new","sn","f","3544",0
"Iceland","IS","ISL",2011,"new","sn","f","4554",0
"Iceland","IS","ISL",2011,"new","sn","f","5564",0
"Iceland","IS","ISL",2011,"new","sn","f","65",0
"Iceland","IS","ISL",2011,"new","ep","m","014",0
"Iceland","IS","ISL",2011,"new","ep","m","1524",0
"Iceland","IS","ISL",2011,"new","ep","m","2534",0
"Iceland","IS","ISL",2011,"new","ep","m","3544",0
"Iceland","IS","ISL",2011,"new","ep","m","4554",0
"Iceland","IS","ISL",2011,"new","ep","m","5564",0
"Iceland","IS","ISL",2011,"new","ep","m","65",0
"Iceland","IS","ISL",2011,"new","ep","f","014",0
"Iceland","IS","ISL",2011,"new","ep","f","1524",1
"Iceland","IS","ISL",2011,"new","ep","f","2534",3
"Iceland","IS","ISL",2011,"new","ep","f","3544",0
"Iceland","IS","ISL",2011,"new","ep","f","4554",0
"Iceland","IS","ISL",2011,"new","ep","f","5564",1
"Iceland","IS","ISL",2011,"new","ep","f","65",0
"Iceland","IS","ISL",2012,"new","sp","m","014",0
"Iceland","IS","ISL",2012,"new","sp","m","1524",0
"Iceland","IS","ISL",2012,"new","sp","m","2534",0
"Iceland","IS","ISL",2012,"new","sp","m","3544",0
"Iceland","IS","ISL",2012,"new","sp","m","4554",1
"Iceland","IS","ISL",2012,"new","sp","m","5564",0
"Iceland","IS","ISL",2012,"new","sp","m","65",0
"Iceland","IS","ISL",2012,"new","sp","f","014",0
"Iceland","IS","ISL",2012,"new","sp","f","1524",0
"Iceland","IS","ISL",2012,"new","sp","f","2534",1
"Iceland","IS","ISL",2012,"new","sp","f","3544",0
"Iceland","IS","ISL",2012,"new","sp","f","4554",0
"Iceland","IS","ISL",2012,"new","sp","f","5564",0
"Iceland","IS","ISL",2012,"new","sp","f","65",0
"Iceland","IS","ISL",2012,"new","sn","m","014",0
"Iceland","IS","ISL",2012,"new","sn","m","1524",0
"Iceland","IS","ISL",2012,"new","sn","m","2534",0
"Iceland","IS","ISL",2012,"new","sn","m","3544",0
"Iceland","IS","ISL",2012,"new","sn","m","4554",2
"Iceland","IS","ISL",2012,"new","sn","m","5564",0
"Iceland","IS","ISL",2012,"new","sn","m","65",0
"Iceland","IS","ISL",2012,"new","sn","f","014",0
"Iceland","IS","ISL",2012,"new","sn","f","1524",1
"Iceland","IS","ISL",2012,"new","sn","f","2534",1
"Iceland","IS","ISL",2012,"new","sn","f","3544",0
"Iceland","IS","ISL",2012,"new","sn","f","4554",1
"Iceland","IS","ISL",2012,"new","sn","f","5564",0
"Iceland","IS","ISL",2012,"new","sn","f","65",0
"Iceland","IS","ISL",2012,"new","ep","m","014",0
"Iceland","IS","ISL",2012,"new","ep","m","1524",0
"Iceland","IS","ISL",2012,"new","ep","m","2534",0
"Iceland","IS","ISL",2012,"new","ep","m","3544",0
"Iceland","IS","ISL",2012,"new","ep","m","4554",0
"Iceland","IS","ISL",2012,"new","ep","m","5564",0
"Iceland","IS","ISL",2012,"new","ep","m","65",0
"Iceland","IS","ISL",2012,"new","ep","f","014",0
"Iceland","IS","ISL",2012,"new","ep","f","1524",0
"Iceland","IS","ISL",2012,"new","ep","f","2534",0
"Iceland","IS","ISL",2012,"new","ep","f","3544",1
"Iceland","IS","ISL",2012,"new","ep","f","4554",1
"Iceland","IS","ISL",2012,"new","ep","f","5564",1
"Iceland","IS","ISL",2012,"new","ep","f","65",0
"Iceland","IS","ISL",2013,"new","rel","m","014",0
"Iceland","IS","ISL",2013,"new","rel","m","1524",1
"Iceland","IS","ISL",2013,"new","rel","m","2534",2
"Iceland","IS","ISL",2013,"new","rel","m","3544",1
"Iceland","IS","ISL",2013,"new","rel","m","4554",0
"Iceland","IS","ISL",2013,"new","rel","m","5564",1
"Iceland","IS","ISL",2013,"new","rel","m","65",0
"Iceland","IS","ISL",2013,"new","rel","f","014",0
"Iceland","IS","ISL",2013,"new","rel","f","1524",0
"Iceland","IS","ISL",2013,"new","rel","f","2534",2
"Iceland","IS","ISL",2013,"new","rel","f","3544",1
"Iceland","IS","ISL",2013,"new","rel","f","4554",0
"Iceland","IS","ISL",2013,"new","rel","f","5564",0
"Iceland","IS","ISL",2013,"new","rel","f","65",3
"India","IN","IND",1995,"new","sp","m","014",16
"India","IN","IND",1995,"new","sp","m","1524",334
"India","IN","IND",1995,"new","sp","m","2534",391
"India","IN","IND",1995,"new","sp","m","3544",287
"India","IN","IND",1995,"new","sp","m","4554",216
"India","IN","IND",1995,"new","sp","m","5564",123
"India","IN","IND",1995,"new","sp","m","65",68
"India","IN","IND",1995,"new","sp","f","014",32
"India","IN","IND",1995,"new","sp","f","1524",179
"India","IN","IND",1995,"new","sp","f","2534",169
"India","IN","IND",1995,"new","sp","f","3544",80
"India","IN","IND",1995,"new","sp","f","4554",49
"India","IN","IND",1995,"new","sp","f","5564",30
"India","IN","IND",1995,"new","sp","f","65",11
"India","IN","IND",1996,"new","sp","m","014",47
"India","IN","IND",1996,"new","sp","m","1524",966
"India","IN","IND",1996,"new","sp","m","2534",1143
"India","IN","IND",1996,"new","sp","m","3544",934
"India","IN","IND",1996,"new","sp","m","4554",666
"India","IN","IND",1996,"new","sp","m","5564",424
"India","IN","IND",1996,"new","sp","m","65",213
"India","IN","IND",1996,"new","sp","f","014",79
"India","IN","IND",1996,"new","sp","f","1524",618
"India","IN","IND",1996,"new","sp","f","2534",571
"India","IN","IND",1996,"new","sp","f","3544",281
"India","IN","IND",1996,"new","sp","f","4554",167
"India","IN","IND",1996,"new","sp","f","5564",103
"India","IN","IND",1996,"new","sp","f","65",42
"India","IN","IND",1997,"new","sp","m","014",50
"India","IN","IND",1997,"new","sp","m","1524",1257
"India","IN","IND",1997,"new","sp","m","2534",1351
"India","IN","IND",1997,"new","sp","m","3544",1056
"India","IN","IND",1997,"new","sp","m","4554",753
"India","IN","IND",1997,"new","sp","m","5564",499
"India","IN","IND",1997,"new","sp","m","65",245
"India","IN","IND",1997,"new","sp","f","014",125
"India","IN","IND",1997,"new","sp","f","1524",861
"India","IN","IND",1997,"new","sp","f","2534",799
"India","IN","IND",1997,"new","sp","f","3544",369
"India","IN","IND",1997,"new","sp","f","4554",187
"India","IN","IND",1997,"new","sp","f","5564",102
"India","IN","IND",1997,"new","sp","f","65",54
"India","IN","IND",1998,"new","sp","m","014",84
"India","IN","IND",1998,"new","sp","m","1524",1773
"India","IN","IND",1998,"new","sp","m","2534",2013
"India","IN","IND",1998,"new","sp","m","3544",1851
"India","IN","IND",1998,"new","sp","m","4554",1389
"India","IN","IND",1998,"new","sp","m","5564",885
"India","IN","IND",1998,"new","sp","m","65",419
"India","IN","IND",1998,"new","sp","f","014",190
"India","IN","IND",1998,"new","sp","f","1524",1375
"India","IN","IND",1998,"new","sp","f","2534",1121
"India","IN","IND",1998,"new","sp","f","3544",670
"India","IN","IND",1998,"new","sp","f","4554",349
"India","IN","IND",1998,"new","sp","f","5564",200
"India","IN","IND",1998,"new","sp","f","65",102
"India","IN","IND",1999,"new","sp","m","014",327
"India","IN","IND",1999,"new","sp","m","1524",7058
"India","IN","IND",1999,"new","sp","m","2534",8856
"India","IN","IND",1999,"new","sp","m","3544",7900
"India","IN","IND",1999,"new","sp","m","4554",6172
"India","IN","IND",1999,"new","sp","m","5564",3864
"India","IN","IND",1999,"new","sp","m","65",1982
"India","IN","IND",1999,"new","sp","f","014",785
"India","IN","IND",1999,"new","sp","f","1524",5497
"India","IN","IND",1999,"new","sp","f","2534",4848
"India","IN","IND",1999,"new","sp","f","3544",2773
"India","IN","IND",1999,"new","sp","f","4554",1504
"India","IN","IND",1999,"new","sp","f","5564",898
"India","IN","IND",1999,"new","sp","f","65",436
"India","IN","IND",2000,"new","sp","m","014",1588
"India","IN","IND",2000,"new","sp","m","1524",20963
"India","IN","IND",2000,"new","sp","m","2534",31090
"India","IN","IND",2000,"new","sp","m","3544",30829
"India","IN","IND",2000,"new","sp","m","4554",24230
"India","IN","IND",2000,"new","sp","m","5564",15308
"India","IN","IND",2000,"new","sp","m","65",8534
"India","IN","IND",2000,"new","sp","f","014",2250
"India","IN","IND",2000,"new","sp","f","1524",14495
"India","IN","IND",2000,"new","sp","f","2534",17287
"India","IN","IND",2000,"new","sp","f","3544",11768
"India","IN","IND",2000,"new","sp","f","4554",7516
"India","IN","IND",2000,"new","sp","f","5564",4594
"India","IN","IND",2000,"new","sp","f","65",2697
"India","IN","IND",2001,"new","sp","m","014",1063
"India","IN","IND",2001,"new","sp","m","1524",22483
"India","IN","IND",2001,"new","sp","m","2534",30007
"India","IN","IND",2001,"new","sp","m","3544",29649
"India","IN","IND",2001,"new","sp","m","4554",23961
"India","IN","IND",2001,"new","sp","m","5564",14879
"India","IN","IND",2001,"new","sp","m","65",7779
"India","IN","IND",2001,"new","sp","f","014",2125
"India","IN","IND",2001,"new","sp","f","1524",15973
"India","IN","IND",2001,"new","sp","f","2534",16743
"India","IN","IND",2001,"new","sp","f","3544",10103
"India","IN","IND",2001,"new","sp","f","4554",5633
"India","IN","IND",2001,"new","sp","f","5564",3353
"India","IN","IND",2001,"new","sp","f","65",1526
"India","IN","IND",2002,"new","sp","m","014",2551
"India","IN","IND",2002,"new","sp","m","1524",39923
"India","IN","IND",2002,"new","sp","m","2534",54719
"India","IN","IND",2002,"new","sp","m","3544",55829
"India","IN","IND",2002,"new","sp","m","4554",44532
"India","IN","IND",2002,"new","sp","m","5564",28199
"India","IN","IND",2002,"new","sp","m","65",14960
"India","IN","IND",2002,"new","sp","f","014",4200
"India","IN","IND",2002,"new","sp","f","1524",28573
"India","IN","IND",2002,"new","sp","f","2534",31946
"India","IN","IND",2002,"new","sp","f","3544",21378
"India","IN","IND",2002,"new","sp","f","4554",13233
"India","IN","IND",2002,"new","sp","f","5564",7636
"India","IN","IND",2002,"new","sp","f","65",3814
"India","IN","IND",2003,"new","sp","m","014",2411
"India","IN","IND",2003,"new","sp","m","1524",47251
"India","IN","IND",2003,"new","sp","m","2534",61758
"India","IN","IND",2003,"new","sp","m","3544",63587
"India","IN","IND",2003,"new","sp","m","4554",52865
"India","IN","IND",2003,"new","sp","m","5564",33739
"India","IN","IND",2003,"new","sp","m","65",18018
"India","IN","IND",2003,"new","sp","f","014",4745
"India","IN","IND",2003,"new","sp","f","1524",34511
"India","IN","IND",2003,"new","sp","f","2534",36317
"India","IN","IND",2003,"new","sp","f","3544",23320
"India","IN","IND",2003,"new","sp","f","4554",14055
"India","IN","IND",2003,"new","sp","f","5564",8322
"India","IN","IND",2003,"new","sp","f","65",3985
"India","IN","IND",2004,"new","sp","m","014",3018
"India","IN","IND",2004,"new","sp","m","1524",57208
"India","IN","IND",2004,"new","sp","m","2534",72132
"India","IN","IND",2004,"new","sp","m","3544",74450
"India","IN","IND",2004,"new","sp","m","4554",62173
"India","IN","IND",2004,"new","sp","m","5564",40769
"India","IN","IND",2004,"new","sp","m","65",22388
"India","IN","IND",2004,"new","sp","f","014",5860
"India","IN","IND",2004,"new","sp","f","1524",41017
"India","IN","IND",2004,"new","sp","f","2534",42808
"India","IN","IND",2004,"new","sp","f","3544",27000
"India","IN","IND",2004,"new","sp","f","4554",16121
"India","IN","IND",2004,"new","sp","f","5564",9705
"India","IN","IND",2004,"new","sp","f","65",5016
"India","IN","IND",2005,"new","sp","m","014",3185
"India","IN","IND",2005,"new","sp","m","1524",62620
"India","IN","IND",2005,"new","sp","m","2534",74678
"India","IN","IND",2005,"new","sp","m","3544",76870
"India","IN","IND",2005,"new","sp","m","4554",64843
"India","IN","IND",2005,"new","sp","m","5564",43038
"India","IN","IND",2005,"new","sp","m","65",24726
"India","IN","IND",2005,"new","sp","f","014",6292
"India","IN","IND",2005,"new","sp","f","1524",45136
"India","IN","IND",2005,"new","sp","f","2534",45629
"India","IN","IND",2005,"new","sp","f","3544",28577
"India","IN","IND",2005,"new","sp","f","4554",17042
"India","IN","IND",2005,"new","sp","f","5564",10513
"India","IN","IND",2005,"new","sp","f","65",5408
"India","IN","IND",2006,"new","sp","m","014",3566
"India","IN","IND",2006,"new","sp","m","1524",68346
"India","IN","IND",2006,"new","sp","m","2534",79037
"India","IN","IND",2006,"new","sp","m","3544",82939
"India","IN","IND",2006,"new","sp","m","4554",71621
"India","IN","IND",2006,"new","sp","m","5564",49320
"India","IN","IND",2006,"new","sp","m","65",28716
"India","IN","IND",2006,"new","sp","f","014",6963
"India","IN","IND",2006,"new","sp","f","1524",47702
"India","IN","IND",2006,"new","sp","f","2534",47420
"India","IN","IND",2006,"new","sp","f","3544",31128
"India","IN","IND",2006,"new","sp","f","4554",18870
"India","IN","IND",2006,"new","sp","f","5564",11752
"India","IN","IND",2006,"new","sp","f","65",6417
"India","IN","IND",2007,"new","sp","m","014",4305
"India","IN","IND",2007,"new","sp","m","1524",73947
"India","IN","IND",2007,"new","sp","m","2534",83850
"India","IN","IND",2007,"new","sp","m","3544",88045
"India","IN","IND",2007,"new","sp","m","4554",76408
"India","IN","IND",2007,"new","sp","m","5564",53414
"India","IN","IND",2007,"new","sp","m","65",31922
"India","IN","IND",2007,"new","sp","f","014",7575
"India","IN","IND",2007,"new","sp","f","1524",50289
"India","IN","IND",2007,"new","sp","f","2534",49519
"India","IN","IND",2007,"new","sp","f","3544",32407
"India","IN","IND",2007,"new","sp","f","4554",20316
"India","IN","IND",2007,"new","sp","f","5564",13195
"India","IN","IND",2007,"new","sp","f","65",7395
"India","IN","IND",2007,"new","sn","m","3544",250051
"India","IN","IND",2007,"new","sn","f","3544",148811
"India","IN","IND",2007,"new","ep","m","3544",105825
"India","IN","IND",2007,"new","ep","f","3544",101015
"India","IN","IND",2008,"new","sp","m","014",4648
"India","IN","IND",2008,"new","sp","m","1524",77121
"India","IN","IND",2008,"new","sp","m","2534",83798
"India","IN","IND",2008,"new","sp","m","3544",90498
"India","IN","IND",2008,"new","sp","m","4554",78815
"India","IN","IND",2008,"new","sp","m","5564",56928
"India","IN","IND",2008,"new","sp","m","65",36079
"India","IN","IND",2008,"new","sp","f","014",8319
"India","IN","IND",2008,"new","sp","f","1524",51485
"India","IN","IND",2008,"new","sp","f","2534",49887
"India","IN","IND",2008,"new","sp","f","3544",33664
"India","IN","IND",2008,"new","sp","f","4554",21486
"India","IN","IND",2008,"new","sp","f","5564",14407
"India","IN","IND",2008,"new","sp","f","65",8357
"India","IN","IND",2009,"new","sp","m","014",5001
"India","IN","IND",2009,"new","sp","m","1524",78177
"India","IN","IND",2009,"new","sp","m","2534",84003
"India","IN","IND",2009,"new","sp","m","3544",90830
"India","IN","IND",2009,"new","sp","m","4554",80097
"India","IN","IND",2009,"new","sp","m","5564",59163
"India","IN","IND",2009,"new","sp","m","65",37419
"India","IN","IND",2009,"new","sp","f","014",8576
"India","IN","IND",2009,"new","sp","f","1524",51945
"India","IN","IND",2009,"new","sp","f","2534",49747
"India","IN","IND",2009,"new","sp","f","3544",33754
"India","IN","IND",2009,"new","sp","f","4554",22032
"India","IN","IND",2009,"new","sp","f","5564",14929
"India","IN","IND",2009,"new","sp","f","65",8944
"India","IN","IND",2010,"new","sp","m","014",4871
"India","IN","IND",2010,"new","sp","m","1524",78278
"India","IN","IND",2010,"new","sp","m","2534",82757
"India","IN","IND",2010,"new","sp","m","3544",90440
"India","IN","IND",2010,"new","sp","m","4554",81210
"India","IN","IND",2010,"new","sp","m","5564",60766
"India","IN","IND",2010,"new","sp","m","65",38442
"India","IN","IND",2010,"new","sp","f","014",8544
"India","IN","IND",2010,"new","sp","f","1524",53415
"India","IN","IND",2010,"new","sp","f","2534",49425
"India","IN","IND",2010,"new","sp","f","3544",34035
"India","IN","IND",2010,"new","sp","f","4554",22719
"India","IN","IND",2010,"new","sp","f","5564",15527
"India","IN","IND",2010,"new","sp","f","65",9735
"India","IN","IND",2011,"new","sp","m","014",4649
"India","IN","IND",2011,"new","sp","m","1524",78096
"India","IN","IND",2011,"new","sp","m","2534",82762
"India","IN","IND",2011,"new","sp","m","3544",89706
"India","IN","IND",2011,"new","sp","m","4554",82921
"India","IN","IND",2011,"new","sp","m","5564",63625
"India","IN","IND",2011,"new","sp","m","65",42443
"India","IN","IND",2011,"new","sp","f","014",8336
"India","IN","IND",2011,"new","sp","f","1524",53958
"India","IN","IND",2011,"new","sp","f","2534",49227
"India","IN","IND",2011,"new","sp","f","3544",34698
"India","IN","IND",2011,"new","sp","f","4554",23977
"India","IN","IND",2011,"new","sp","f","5564",17182
"India","IN","IND",2011,"new","sp","f","65",10731
"India","IN","IND",2012,"new","sp","m","014",4697
"India","IN","IND",2012,"new","sp","m","1524",75502
"India","IN","IND",2012,"new","sp","m","2534",79594
"India","IN","IND",2012,"new","sp","m","3544",88111
"India","IN","IND",2012,"new","sp","m","4554",82356
"India","IN","IND",2012,"new","sp","m","5564",63814
"India","IN","IND",2012,"new","sp","m","65",41322
"India","IN","IND",2012,"new","sp","f","014",8260
"India","IN","IND",2012,"new","sp","f","1524",53975
"India","IN","IND",2012,"new","sp","f","2534",47511
"India","IN","IND",2012,"new","sp","f","3544",33378
"India","IN","IND",2012,"new","sp","f","4554",23267
"India","IN","IND",2012,"new","sp","f","5564",17300
"India","IN","IND",2012,"new","sp","f","65",10502
"Indonesia","ID","IDN",1995,"new","sp","m","014",6
"Indonesia","ID","IDN",1995,"new","sp","m","1524",203
"Indonesia","ID","IDN",1995,"new","sp","m","2534",297
"Indonesia","ID","IDN",1995,"new","sp","m","3544",306
"Indonesia","ID","IDN",1995,"new","sp","m","4554",302
"Indonesia","ID","IDN",1995,"new","sp","m","5564",228
"Indonesia","ID","IDN",1995,"new","sp","m","65",109
"Indonesia","ID","IDN",1995,"new","sp","f","014",16
"Indonesia","ID","IDN",1995,"new","sp","f","1524",160
"Indonesia","ID","IDN",1995,"new","sp","f","2534",244
"Indonesia","ID","IDN",1995,"new","sp","f","3544",282
"Indonesia","ID","IDN",1995,"new","sp","f","4554",192
"Indonesia","ID","IDN",1995,"new","sp","f","5564",90
"Indonesia","ID","IDN",1995,"new","sp","f","65",33
"Indonesia","ID","IDN",1996,"new","sp","m","014",28
"Indonesia","ID","IDN",1996,"new","sp","m","1524",781
"Indonesia","ID","IDN",1996,"new","sp","m","2534",1349
"Indonesia","ID","IDN",1996,"new","sp","m","3544",1443
"Indonesia","ID","IDN",1996,"new","sp","m","4554",1305
"Indonesia","ID","IDN",1996,"new","sp","m","5564",1037
"Indonesia","ID","IDN",1996,"new","sp","m","65",510
"Indonesia","ID","IDN",1996,"new","sp","f","014",54
"Indonesia","ID","IDN",1996,"new","sp","f","1524",860
"Indonesia","ID","IDN",1996,"new","sp","f","2534",1175
"Indonesia","ID","IDN",1996,"new","sp","f","3544",1091
"Indonesia","ID","IDN",1996,"new","sp","f","4554",915
"Indonesia","ID","IDN",1996,"new","sp","f","5564",586
"Indonesia","ID","IDN",1996,"new","sp","f","65",247
"Indonesia","ID","IDN",1997,"new","sp","m","014",46
"Indonesia","ID","IDN",1997,"new","sp","m","1524",1320
"Indonesia","ID","IDN",1997,"new","sp","m","2534",2139
"Indonesia","ID","IDN",1997,"new","sp","m","3544",2221
"Indonesia","ID","IDN",1997,"new","sp","m","4554",2122
"Indonesia","ID","IDN",1997,"new","sp","m","5564",1461
"Indonesia","ID","IDN",1997,"new","sp","m","65",753
"Indonesia","ID","IDN",1997,"new","sp","f","014",65
"Indonesia","ID","IDN",1997,"new","sp","f","1524",1305
"Indonesia","ID","IDN",1997,"new","sp","f","2534",1671
"Indonesia","ID","IDN",1997,"new","sp","f","3544",1751
"Indonesia","ID","IDN",1997,"new","sp","f","4554",1365
"Indonesia","ID","IDN",1997,"new","sp","f","5564",788
"Indonesia","ID","IDN",1997,"new","sp","f","65",357
"Indonesia","ID","IDN",1998,"new","sp","m","014",78
"Indonesia","ID","IDN",1998,"new","sp","m","1524",2732
"Indonesia","ID","IDN",1998,"new","sp","m","2534",3873
"Indonesia","ID","IDN",1998,"new","sp","m","3544",4054
"Indonesia","ID","IDN",1998,"new","sp","m","4554",3486
"Indonesia","ID","IDN",1998,"new","sp","m","5564",2654
"Indonesia","ID","IDN",1998,"new","sp","m","65",1517
"Indonesia","ID","IDN",1998,"new","sp","f","014",108
"Indonesia","ID","IDN",1998,"new","sp","f","1524",2674
"Indonesia","ID","IDN",1998,"new","sp","f","2534",3412
"Indonesia","ID","IDN",1998,"new","sp","f","3544",3130
"Indonesia","ID","IDN",1998,"new","sp","f","4554",2335
"Indonesia","ID","IDN",1998,"new","sp","f","5564",1610
"Indonesia","ID","IDN",1998,"new","sp","f","65",617
"Indonesia","ID","IDN",1999,"new","sp","m","014",106
"Indonesia","ID","IDN",1999,"new","sp","m","1524",3741
"Indonesia","ID","IDN",1999,"new","sp","m","2534",5277
"Indonesia","ID","IDN",1999,"new","sp","m","3544",4999
"Indonesia","ID","IDN",1999,"new","sp","m","4554",4401
"Indonesia","ID","IDN",1999,"new","sp","m","5564",3267
"Indonesia","ID","IDN",1999,"new","sp","m","65",1697
"Indonesia","ID","IDN",1999,"new","sp","f","014",140
"Indonesia","ID","IDN",1999,"new","sp","f","1524",3595
"Indonesia","ID","IDN",1999,"new","sp","f","2534",12859
"Indonesia","ID","IDN",1999,"new","sp","f","3544",3624
"Indonesia","ID","IDN",1999,"new","sp","f","4554",2812
"Indonesia","ID","IDN",1999,"new","sp","f","5564",1909
"Indonesia","ID","IDN",1999,"new","sp","f","65",745
"Indonesia","ID","IDN",2001,"new","sp","m","014",298
"Indonesia","ID","IDN",2001,"new","sp","m","1524",5400
"Indonesia","ID","IDN",2001,"new","sp","m","2534",7279
"Indonesia","ID","IDN",2001,"new","sp","m","3544",6241
"Indonesia","ID","IDN",2001,"new","sp","m","4554",5538
"Indonesia","ID","IDN",2001,"new","sp","m","5564",4076
"Indonesia","ID","IDN",2001,"new","sp","m","65",1914
"Indonesia","ID","IDN",2001,"new","sp","f","014",354
"Indonesia","ID","IDN",2001,"new","sp","f","1524",5213
"Indonesia","ID","IDN",2001,"new","sp","f","2534",6040
"Indonesia","ID","IDN",2001,"new","sp","f","3544",4849
"Indonesia","ID","IDN",2001,"new","sp","f","4554",3537
"Indonesia","ID","IDN",2001,"new","sp","f","5564",2381
"Indonesia","ID","IDN",2001,"new","sp","f","65",845
"Indonesia","ID","IDN",2002,"new","sp","m","014",569
"Indonesia","ID","IDN",2002,"new","sp","m","1524",7826
"Indonesia","ID","IDN",2002,"new","sp","m","2534",10248
"Indonesia","ID","IDN",2002,"new","sp","m","3544",8760
"Indonesia","ID","IDN",2002,"new","sp","m","4554",7668
"Indonesia","ID","IDN",2002,"new","sp","m","5564",5332
"Indonesia","ID","IDN",2002,"new","sp","m","65",2891
"Indonesia","ID","IDN",2002,"new","sp","f","014",650
"Indonesia","ID","IDN",2002,"new","sp","f","1524",7366
"Indonesia","ID","IDN",2002,"new","sp","f","2534",8794
"Indonesia","ID","IDN",2002,"new","sp","f","3544",6773
"Indonesia","ID","IDN",2002,"new","sp","f","4554",4943
"Indonesia","ID","IDN",2002,"new","sp","f","5564",3118
"Indonesia","ID","IDN",2002,"new","sp","f","65",1292
"Indonesia","ID","IDN",2003,"new","sp","m","014",532
"Indonesia","ID","IDN",2003,"new","sp","m","1524",9570
"Indonesia","ID","IDN",2003,"new","sp","m","2534",12647
"Indonesia","ID","IDN",2003,"new","sp","m","3544",10925
"Indonesia","ID","IDN",2003,"new","sp","m","4554",9558
"Indonesia","ID","IDN",2003,"new","sp","m","5564",6720
"Indonesia","ID","IDN",2003,"new","sp","m","65",3615
"Indonesia","ID","IDN",2003,"new","sp","f","014",608
"Indonesia","ID","IDN",2003,"new","sp","f","1524",8734
"Indonesia","ID","IDN",2003,"new","sp","f","2534",10127
"Indonesia","ID","IDN",2003,"new","sp","f","3544",7889
"Indonesia","ID","IDN",2003,"new","sp","f","4554",6085
"Indonesia","ID","IDN",2003,"new","sp","f","5564",3907
"Indonesia","ID","IDN",2003,"new","sp","f","65",1649
"Indonesia","ID","IDN",2004,"new","sp","m","014",697
"Indonesia","ID","IDN",2004,"new","sp","m","1524",12546
"Indonesia","ID","IDN",2004,"new","sp","m","2534",17137
"Indonesia","ID","IDN",2004,"new","sp","m","3544",14881
"Indonesia","ID","IDN",2004,"new","sp","m","4554",14772
"Indonesia","ID","IDN",2004,"new","sp","m","5564",9669
"Indonesia","ID","IDN",2004,"new","sp","m","65",5197
"Indonesia","ID","IDN",2004,"new","sp","f","014",803
"Indonesia","ID","IDN",2004,"new","sp","f","1524",11509
"Indonesia","ID","IDN",2004,"new","sp","f","2534",13597
"Indonesia","ID","IDN",2004,"new","sp","f","3544",10953
"Indonesia","ID","IDN",2004,"new","sp","f","4554",9586
"Indonesia","ID","IDN",2004,"new","sp","f","5564",5422
"Indonesia","ID","IDN",2004,"new","sp","f","65",2212
"Indonesia","ID","IDN",2005,"new","sp","m","014",846
"Indonesia","ID","IDN",2005,"new","sp","m","1524",15215
"Indonesia","ID","IDN",2005,"new","sp","m","2534",20906
"Indonesia","ID","IDN",2005,"new","sp","m","3544",18401
"Indonesia","ID","IDN",2005,"new","sp","m","4554",17847
"Indonesia","ID","IDN",2005,"new","sp","m","5564",13509
"Indonesia","ID","IDN",2005,"new","sp","m","65",6390
"Indonesia","ID","IDN",2005,"new","sp","f","014",946
"Indonesia","ID","IDN",2005,"new","sp","f","1524",13916
"Indonesia","ID","IDN",2005,"new","sp","f","2534",16393
"Indonesia","ID","IDN",2005,"new","sp","f","3544",13022
"Indonesia","ID","IDN",2005,"new","sp","f","4554",10927
"Indonesia","ID","IDN",2005,"new","sp","f","5564",7539
"Indonesia","ID","IDN",2005,"new","sp","f","65",2783
"Indonesia","ID","IDN",2006,"new","sp","m","014",899
"Indonesia","ID","IDN",2006,"new","sp","m","1524",16285
"Indonesia","ID","IDN",2006,"new","sp","m","2534",22752
"Indonesia","ID","IDN",2006,"new","sp","m","3544",20332
"Indonesia","ID","IDN",2006,"new","sp","m","4554",20059
"Indonesia","ID","IDN",2006,"new","sp","m","5564",15869
"Indonesia","ID","IDN",2006,"new","sp","m","65",7348
"Indonesia","ID","IDN",2006,"new","sp","f","014",985
"Indonesia","ID","IDN",2006,"new","sp","f","1524",14377
"Indonesia","ID","IDN",2006,"new","sp","f","2534",17628
"Indonesia","ID","IDN",2006,"new","sp","f","3544",14421
"Indonesia","ID","IDN",2006,"new","sp","f","4554",12376
"Indonesia","ID","IDN",2006,"new","sp","f","5564",8786
"Indonesia","ID","IDN",2006,"new","sp","f","65",3203
"Indonesia","ID","IDN",2007,"new","sp","m","014",849
"Indonesia","ID","IDN",2007,"new","sp","m","1524",14835
"Indonesia","ID","IDN",2007,"new","sp","m","2534",21297
"Indonesia","ID","IDN",2007,"new","sp","m","3544",18606
"Indonesia","ID","IDN",2007,"new","sp","m","4554",18283
"Indonesia","ID","IDN",2007,"new","sp","m","5564",14176
"Indonesia","ID","IDN",2007,"new","sp","m","65",6762
"Indonesia","ID","IDN",2007,"new","sp","f","014",920
"Indonesia","ID","IDN",2007,"new","sp","f","1524",13371
"Indonesia","ID","IDN",2007,"new","sp","f","2534",16055
"Indonesia","ID","IDN",2007,"new","sp","f","3544",13211
"Indonesia","ID","IDN",2007,"new","sp","f","4554",11391
